content,score,clean_text,sentiment,sentiment_label
"Saran, kalau bisa tambahin chat global biar ada komunitas, kalau takut ads orang toxic mending adain filter chat dan juga kasih sanksi buat yang ngelanggar, overall gameplay unik, tapi char masih kurang, ditunggu updatenya",5,"saran, tambahin chat global komunitas, takut ads orang toxic mending adain filter chat kasih sanksi ngelanggar, overall gameplay unik, char kurang, ditunggu updatenya",0.0,netral
Masih terlalu banyak bug..mohon segera di perbaiki..sayang games bagus tp banyak bug..saya kurangi lg bintangnya..makin parah bugnya..,1,bug..mohon perbaiki..sayang games bagus tp bug..saya kurangi lg bintangnya..makin parah bugnya..,0.0,netral
"Apaancoba ga ngerti lagi, gamenya loading Mulu, trus pas di loading screen dialognya udah jalan tapi posisi screennya masih loading, agak lain",1,"apaancoba ngerti lagi, gamenya loading mulu, trus pas loading screen dialognya udah jalan posisi screennya loading,",0.0,netral
"Overall bagus, cuman kok aku sering kena black screen ya? Padahal aku pakai chipset yang nggak kentang kentang amat ( AnTuTu 800an ). Apa itu bug?",4,"overall bagus, cuman kena black screen ya? pakai chipset nggak kentang kentang ( antutu 800an ). bug?",0.0,netral
baru maen suruh gerakin stik sebelah kiri malah ga bisa macet itu bug apa belum sempurna? device Poco F5,1,maen suruh gerakin stik sebelah kiri macet bug sempurna? device poco f5,0.0,netral
Game nya bagus grafik nya HD tapi gak bisa Mabar kalu update kedepannya buat bisa Mabar biar tambah seru main nya berdua juga gapapa,4,game bagus grafik hd mabar kalu update kedepannya mabar seru main berdua gapapa,0.0,netral
"Baru download malah bug diawal., tabel unduhan ga ada keterangan proses berapa persen unduhan., sekalinya ditunggu langsung 100% tapi setengah jam masih muter"" nunggu..",1,"download bug diawal., tabel unduhan keterangan proses persen unduhan., sekalinya ditunggu langsung 100% jam muter"" nunggu..",0.0,netral
"Tolong di bantu min, saya mau main tidak bisa, stuck di halaman utama dan muncul tulisan ""Server Bermasalah, terjadi masalah pada keamanan aplikasi -10009"" mohon bantuan nya min... thanks",5,"tolong bantu min, main bisa, stuck halaman utama muncul tulisan ""server bermasalah, keamanan aplikasi -10009"" mohon bantuan min... thanks",0.2263,positif
"Untuk game nya sih bagus tapi baru masuk maintance nya bug mulu,mohon diperbaiki lagi saya kasih bintang 3 dulu kalo sudah benar saya tambahin",3,"game sih bagus masuk maintance bug mulu,mohon diperbaiki kasih bintang 3 tambahin",0.0,netral
"Bug, analognya tidak bisa digunakan, alhasil stuck di dari awal tutorial game.",1,"bug, analognya digunakan, alhasil stuck tutorial game.",-0.25,negatif
Gemenya ok banget keren abis tp kenapa g bisa login pake paket data mesti harus pake wifi mulu padahal sinyal full kenceng tolong di perbaiki lagi,4,gemenya ok banget keren abis tp g login pake paket data mesti pake wifi mulu sinyal full kenceng tolong perbaiki,0.296,positif
Kuota internet masih banyak tapi menghubungkan terus. Internet juga stabil padahal. Stuk menghubungkan terus dan kok bufering terus ya min,3,kuota internet menghubungkan terus. internet stabil padahal. stuk menghubungkan bufering ya,0.0,netral
"pertama login game semua lancar, pas tutorial gerakin joystick malah gabisa di gerakin, sinyal dan fps semua stabil padahal duhh buang2 kuota aja aja anj..!",1,"login game lancar, pas tutorial gerakin joystick gabisa gerakin, sinyal fps stabil duhh buang2 kuota aja aja anj..!",0.2481,positif
"Game bagus ,,di bikin cacat anjir semenjak ada di play store,, mending download di crome ,, masa tiap mau 90 download file fatc ngebug Mulu terus di ulang lagi dari nol,, 3 anyir gue nunggu download maen kagak",1,"game bagus ,,di cacat anjir semenjak play store,, mending download crome ,, 90 download file fatc ngebug mulu ulang nol,, 3 anyir gue nunggu download maen kagak",0.34,positif
Banyak bug tolong di perbaiki soalnya gak nyaman lagi main terus ngestuck di loading apa lagi pas mau lanjut misi tiba tiba layar hitam,1,bug tolong perbaiki nyaman main ngestuck loading pas misi layar hitam,0.0,netral
Ini game padahal keren tapi sering macet bug padahal ram saya masih banyak tolonglah di berbaikan lah developer NETMARBLE,2,game keren macet bug ram tolonglah berbaikan developer netmarble,0.0,netral
"sering lag dan loading di tampilan utama, dan satu lagi tutorial yang sangat bertele tele jadi menyebabkan kurang menyenangkan",1,"lag loading tampilan utama, tutorial bertele tele menyebabkan menyenangkan",-0.34,negatif
"Padahal grafik game sudah oke banget, tapi astaga bugnya.... Tolong di fix lah...",4,"grafik game oke banget, astaga bugnya.... tolong fix lah...",0.0,netral
Semua udah bagus. saran saya tambahin Chance untuk dapat senjata / character di atas SR + perbaikan frame rate yang kadang suka drop sendiri,5,udah bagus. saran tambahin chance senjata / character sr + perbaikan frame rate kadang suka drop,-0.0258,negatif
"Mau login udah hampir masuk stage tiba2 loading tolong itu bug meresahkan , buka tutup game ini cukup lama, mana loading nya banyak lagi",2,"login udah masuk stage tiba2 loading tolong bug meresahkan , buka tutup game lama, loading",0.0,netral
"Bug yang aneh, disuruh menggerakkan karakter dengan stik (L) ga bisa pake layar sentuh HP. Tolong perbaiki.",1,"bug aneh, disuruh menggerakkan karakter stik (l) pake layar sentuh hp. tolong perbaiki.",0.0,netral
"Bug.. Gk bisa gerak pas tutorial awal.. Oke 4 hari berlalu, masih stuck diawal gk ada diperbaiki.. Uninstall",1,"bug.. gerak pas tutorial awal.. oke 4 berlalu, stuck diawal diperbaiki.. uninstall",-0.25,negatif
"Tolong cepat di update ini game suka stuck loading mulu , bug banyak tolong ya netmarble jangan mau duit aja , di fix secepat nya gak nyaman ini",1,"tolong cepat update game suka stuck loading mulu , bug tolong ya netmarble duit aja , fix secepat nyaman",-0.25,negatif
"banyak banget bug, pdhl hp spek nya cukup memadai. Ntah stuck di sini la disitu la char masuk kedalem tanah la. Tolong diperbaiki lagi ya",1,"banget bug, pdhl hp spek memadai. ntah stuck la disitu la char masuk kedalem tanah la. tolong diperbaiki ya",-0.25,negatif
"Masih banyak bug jaringan, bug loading , bug gak bisa di pencet ... Tolong segera di perbaiki",3,"bug jaringan, bug loading , bug pencet ... tolong perbaiki",0.0,netral
"Tolong segera di perbaiki,saat masuk dlm permainan setelah trailer,saya tidak dpat menjalankan karakter saya ,atau layar smartphone saya mengalami freez",5,"tolong perbaiki,saat masuk dlm permainan trailer,saya dpat menjalankan karakter ,atau layar smartphone mengalami freez",0.0,netral
Lelah sama ini game bug nya gak tahan lagi kadang stuck loading di relog stuck lagi setiap buka game kembali lagi ke mode gamepad,1,lelah game bug tahan kadang stuck loading relog stuck buka game mode gamepad,-0.4588,negatif
"Baru juga mau main malah disuruh pake kursor L alhasil ga bisa gerak, cuma liatin gambar doank hadehhh...... Tolong di perbaiki",1,"main disuruh pake kursor l alhasil gerak, liatin gambar doank hadehhh...... tolong perbaiki",0.0,netral
"Grafiknya bagus, tp gamenya kebanyak loading, aduh, parah. buka menu loading, lawan musuh loading, nunggunya bete skli",4,"grafiknya bagus, tp gamenya kebanyak loading, aduh, parah. buka menu loading, lawan musuh loading, nunggunya bete skli",0.0,netral
"kepada developer game. untuk gamenya tidak ada masalah. tetapi terkadang tidak bisa masuk kedalam gamenya. padahal signal normal/lancar. dan juga sering buffer ingame nya. kenapa dah sering hilang koneksi, padahal pakai wifi loh. kenapa lagi pakai server error segala. jadi males maininnya!!! kalo mau update ya update ga usah pakai server error segala lah. bikin experience bermainnya berkurang.",1,"developer game. gamenya masalah. terkadang masuk kedalam gamenya. signal normal/lancar. buffer ingame nya. dah hilang koneksi, pakai wifi loh. pakai server error segala. males maininnya!!! update ya update pakai server error lah. experience bermainnya berkurang.",-0.7412,negatif
Ini game sudah bagus menurutku tapi saya sebagai player gratisan ini kurang😅 setiap misi harus ada uang gitu naik level saya nunggu bantuan dana 24 jm naik cuma sedikit 😅,4,game bagus menurutku player gratisan kurang😅 misi uang gitu level nunggu bantuan dana 24 jm 😅,0.0,netral
"dari segi grafik dan storynya bagus, tapi kebanyakan loading dan tiba tiba ngestuck ga jelas di update tolong",2,"segi grafik storynya bagus, kebanyakan loading ngestuck update tolong",0.0,netral
"Kok BUG nya nmbh terus sih, benerin bug nya lah game besar kyk gini apalah",1,"bug nmbh sih, benerin bug game kyk gini apalah",0.0,netral
"seru sih, tapi ga main' buat harga item nya, but... ini bukan game p2w kok, jadi kalo mau main biasa' aja bisa, karena banyak juga orang yang kurang mampu",5,"seru sih, main' harga item nya, but... game p2w kok, main biasa' aja bisa, orang",0.0,netral
Game cacat kalau belum siap rilis ga usah maksain terlalu banyak bug membuat tidak nyaman dalam permainan kalau bisa bikin bintang minus sudah di minusin nih game,1,game cacat rilis maksain bug nyaman permainan bintang minus minusin nih game,0.0,netral
"Game. Nya bagus cuma untuk sinyal harus bener"" Stabil.. Tolong dong di perbaiki agar bisa main dgan sinyal standar... 🙃",3,"game. bagus sinyal bener"" stabil.. tolong perbaiki main dgan sinyal standar... 🙃",0.0,netral
"Bug tidak bisa di mainkan awal game, joystick tidak muncul Tolong di update secepatnya, nanti di kasih bintang 5",1,"bug mainkan game, joystick muncul tolong update secepatnya, kasih bintang 5",0.1779,positif
tolong bug diperbaiki.. tidak pernah bisa di mainkan.. selalu macet pas di tutorial..,1,tolong bug diperbaiki.. mainkan.. macet pas tutorial..,0.0,netral
"Game aneh baru kelar download analog gbsa di pencet kocak , bug gtu aja ga diperbaikin , blm lgi klo skip iklan layar hitam",1,"game aneh kelar download analog gbsa pencet kocak , bug gtu aja diperbaikin , blm lgi skip iklan layar hitam",0.0,netral
Game sudah bagus si. Cuma sayang bug parah amat. D sarankan cepat di perbaiki. Agar peminat game ini bisa lanjut main. Thanks,2,game bagus si. sayang bug parah amat. sarankan cepat perbaiki. peminat game main. thanks,0.4404,positif
"Seperti biasa, masalah jaringan yang tidak stabil saat login dan dalam in-game masih sering terjadi sama dengan game-game NETMARBLE lainnya",3,"biasa, jaringan stabil login in-game game-game netmarble",0.0,netral
Aduh berat untuk helio G99 Ultimate ram 8+8 tetap berat,3,aduh berat helio g99 ultimate ram 8+8 berat,0.0,netral
Sorry saya kurangin lagi bintang nya soalnya pas saya mw nambahin bintang malah LOADING. oh iya sekedar info buat developer ini game jdi ejekan di hampir semua sosial media Di tunggu perkembangan nya Terima kasih.,1,sorry kurangin bintang pas mw nambahin bintang loading. oh iya sekedar info developer game jdi ejekan sosial media tunggu perkembangan terima kasih.,-0.0772,negatif
"Kebanyakan Loading, Bug nya juga banyak Settings control gk bisa dipake, bug di loading screen",3,"kebanyakan loading, bug settings control dipake, bug loading screen",0.0,netral
"Server benerin kocak, bug nya banyak banget cog dari mulai api yang tiba² matiin kita,pake blesing stone harian malah langsung mati sampe abis mati masih bisa lanjut",1,"server benerin kocak, bug banget cog api tiba² matiin kita,pake blesing stone harian langsung mati sampe abis mati",0.0,netral
"Cuma ada masalah di bug, sering stuck di loading, Untuk story dan lain"" tak mengecewakan, terus kembangkan 😁",5,"bug, stuck loading, story lain"" mengecewakan, kembangkan 😁",-0.25,negatif
"Sungguh sangat menyesal download game ini. File ukuran sangat besar,main gak bisa. Entah ngebug apa gimana.. Kursor awal game tidak bisa disentuh",1,"sungguh menyesal download game ini. file ukuran besar,main bisa. ngebug gimana.. kursor game disentuh",0.0,netral
Tolong lah perbaiki bugnya. Saat saya skip screen selalu layar hand phone saya gelap dan tidak muncul apa pa mohon segera di perbaiki karna saya ingin bermain🙏🙏🙏,1,tolong perbaiki bugnya. skip screen layar hand phone gelap muncul pa mohon perbaiki karna bermain🙏🙏🙏,0.4939,positif
"game nya bagus cuman susah login njir,masa katanya kesalahan jaringan,udh login 4× tetap sama gtu terus,gw mau main padahal wifi ga ngelag"" amat",3,"game bagus cuman susah login njir,masa kesalahan jaringan,udh login 4× gtu terus,gw main wifi ngelag""",0.0,netral
"Solo loading inima tolong perbaiki masa iya stuck di loading terus menerus dalam masuk mode apapun itu, ini gimana dah makin hari makin crash gamenya",1,"solo loading inima tolong perbaiki iya stuck loading menerus masuk mode apapun itu, gimana dah crash gamenya",-0.5719,negatif
"mungkin ada ad beberapa bug yang harus di optimalkan!, seperti ada stuck loading saat in game",4,"ad bug optimalkan!, stuck loading in game",-0.3164,negatif
"Masih banyak bug di game nya, tadinya baru story eh malah stuck di black screen, tolong diperbaiki ya",1,"bug game nya, story eh stuck black screen, tolong diperbaiki ya",-0.25,negatif
dari early akses sampai release global bug loading screen stuck belum beres juga..? mau sampai kapan gitu terus.. sangat meresahkan,1,early akses release global bug loading screen stuck beres juga..? gitu terus.. meresahkan,-0.25,negatif
"Saya bagi 3 bintang saja dulu, ini game kontrolnya agak lambat, setelah aksi bos tombol kontrol sudah keluar sih, tapi belum biasa langsung di kontrol tunggu sekitar 0,47 detik baru biasa di kontrol, jadi agak sulit jika kita tidak biasa seperti itu, dan untuk lobi itu kenapa terus terusan ada loading setiap kita keluar masuk menu, meskipun resolusi grafiknya yang paling rendah itu tetap ada loading jika kita pergi ke loby",3,"3 bintang dulu, game kontrolnya lambat, aksi bos tombol kontrol sih, langsung kontrol tunggu 0,47 detik kontrol, sulit itu, lobi terusan loading masuk menu, resolusi grafiknya rendah loading pergi loby",0.0,netral
"Sudahlah, game JELEK, AMAT JELEK, daya tempur sudah jauh melebihi rekomendasi, tapi masih gak imbang, terus misi nya gitu2 doang, bosenin, NYESEL MAIN GAME SAMPAH",1,"sudahlah, game jelek, jelek, daya tempur melebihi rekomendasi, imbang, misi gitu2 doang, bosenin, nyesel main game sampah",0.0,netral
"Masih banyak bug dimana-mana 1. Kadang stuck loading 2. Kadang saat battle hunter support gak muncul 3. Kadang stuck saat battle berakhir 4. Kadang saat enchance atau upgrade hunter nge stuck 5. Mini figure setiap loading kadang menjadi partikel. 6. Saat memulai battle, kadang visual intro hunter ngestuck Beresin itu semua baru saya kasih b5, terima kasih",1,"bug dimana-mana 1. kadang stuck loading 2. kadang battle hunter support muncul 3. kadang stuck battle 4. kadang enchance upgrade hunter nge stuck 5. mini figure loading kadang partikel. 6. battle, kadang visual intro hunter ngestuck beresin kasih b5, terima kasih",-0.8442,negatif
"Kasih bintang 4 dulu, game nya udah bagus banyak bansos tp tolong lah min demi kenyamanan player tolong perbaikin bug load screen kadang nge stuck, blank (hitam) animasi suka ga masuk, kadang bug map ( biru, kota kadang ancur trus shodow muncul sendiri, bug shadow cuma keluar 1. Tolong bgt di perbaikin masalah ini. Padahal HP saya mid range loh msa kya gini mulu.",4,"kasih bintang 4 dulu, game udah bagus bansos tp tolong kenyamanan player tolong perbaikin bug load screen kadang nge stuck, blank (hitam) animasi suka masuk, kadang bug map ( biru, kota kadang ancur trus shodow muncul sendiri, bug shadow 1. tolong bgt perbaikin ini. hp mid range loh msa kya gini mulu.",-0.25,negatif
"Gamenya sih bagus, cuman bugnya itu loh, mana lama amat di fix, lama kelamaan player juga jengkel dan auto di uninstall ni game",1,"gamenya sih bagus, cuman bugnya loh, fix, player jengkel auto uninstall ni game",0.0,netral
"Susah kali main manual di hp tidak rekomend, minimal kalau ada mode auto jangan kayak bot gimana mau ngalahin musuhnya kalau gitu mainnya kecewa berat saya, battlenya kaku banget anjer gile, kalau bisa battle di perbaiki lagi. Oke admin 😅",3,"susah kali main manual hp rekomend, minimal mode auto kayak bot gimana ngalahin musuhnya gitu mainnya kecewa berat saya, battlenya kaku banget anjer gile, battle perbaiki lagi. oke admin 😅",-0.3818,negatif
"Bug nya terlalu banyak , setiap misi selesai langsung freze game nya . Tolong perbaiki",2,"bug , misi selesai langsung freze game . tolong perbaiki",0.0,netral
"Wah, sekarang bug loading di lobby sudah diperbaiki. Masih ada bug loading di bagian Shop, jadi kami masih menunggunya. Terima kasih atas semua optimalisasi dan perkembangannya dan terima kasih juga karena mau terus mendengarkan keluh kesah player😊 Teruslah naik menjadi yang nomor satu Solo Leveling Arise🥰🥳🤩🫡",5,"wah, bug loading lobby diperbaiki. bug loading shop, menunggunya. terima kasih optimalisasi perkembangannya terima kasih mendengarkan keluh kesah player😊 teruslah nomor solo leveling arise🥰🥳🤩🫡",0.0258,positif
"Masih banyak bug, harap ma'lum game baru. Yaa lumayan sih, alur cerita bagus. Cuma untuk tahapan peningkatan level tidak seharusnya memberikan point yg kecil untuk mengejar level 50 ke atas. Minus besarnya, pembelian dengan harga yang belum cukup menyesuaikan harga pasaran di server indo. Dan pembelian item yg tersedia tidak sesuai dengan harga yg di pasang. Karena level 50 ke atas butuh point yg besar untuk peningkatan kapasitas.",3,"bug, harap ma'lum game baru. yaa lumayan sih, alur cerita bagus. tahapan peningkatan level point mengejar level 50 atas. minus besarnya, pembelian harga menyesuaikan harga pasaran server indo. pembelian item tersedia sesuai harga pasang. level 50 butuh point peningkatan kapasitas.",0.0,netral
"Game ga pelit, grafik bagus, tolong buatkan settingan grafik lbh low dan ringan lagi kalau bisa. Karena walaupun sudah rata kiri 30fps masih saja ada frame drop jika banyak karakter yg on field.",5,"game pelit, grafik bagus, tolong buatkan settingan grafik lbh low ringan bisa. kiri 30fps frame drop karakter on field.",-0.4939,negatif
"Bintang 1 dulu lah , yang bikin game pelawak baru juga selesai install , download dalam game juga udah selesai .ehh baru tutorial nge Bug tidak bisa digerakin😂😂😂",1,"bintang 1 , game pelawak selesai install , download game udah selesai .ehh tutorial nge bug digerakin😂😂😂",0.0,netral
Tiap buka fitur loading terussss + Stage tutorialnya terlalu lama sehingga banyak player yg memiliki hp dengan spesifikasi rendah harus menunggu lama hanya untuk mengubah setelan grafisnya dan juga setiap disconnect dari server ketika sudah terhubung kembali game menjadi freeze tidak bisa di apa2in ujung2 nya relog mana lama banget lagi cm buat loading ingame nya doang,2,buka fitur loading terussss + stage tutorialnya player memiliki hp spesifikasi rendah menunggu mengubah setelan grafisnya disconnect server terhubung game freeze apa2in ujung2 relog banget cm loading ingame doang,0.0516,positif
"sering terjadi bug,seperti layar menghitam dan fream drop dan itu terjadi berkali-kali.Mohon di perbaiki",1,"bug,seperti layar menghitam fream drop berkali-kali.mohon perbaiki",-0.2732,negatif
"Game udah lumayan fun dengan berbagai fiturnya,misi harian gak terlalu ribet,cuman masih banyak bug nya, terutama masalah loading,it took forever sometimes dan satu lagi masalah farm material sama resource gold,ini game paling gak worth it, kayak eqiup yang digabung semua jadi pas farm jadi ribet,satu lagi nih gua main di pc dan gameplaynya sangat mudah, kalau di banding mobile tingkat kesulitannya gak sebanding, tolong di evaluasi lagi tingkat kesulitan untuk user mobile",3,"game udah lumayan fun fiturnya,misi harian ribet,cuman bug nya, loading,it took forever sometimes farm material resource gold,ini game worth it, kayak eqiup digabung pas farm ribet,satu nih gua main pc gameplaynya mudah, banding mobile tingkat kesulitannya sebanding, tolong evaluasi tingkat kesulitan user mobile",0.6369,positif
Apalah ini gw maen di hp tutorial nya suruh pake stik 🤣🤣 Ini tolong segera diperbaiki dong. Gabisa di sentuh layarnya 🥴 gabisa lakuin tutorial sama sekali,4,apalah maen hp tutorial suruh pake stik 🤣🤣 tolong diperbaiki dong. gabisa sentuh layarnya 🥴 gabisa lakuin tutorial,0.0,netral
"Dari segi gameplay sudah bagus, tapi terkadang servernya masih sedikit lag dan ada bug dimana setiap awal login pasti controlnya terganti ke gamepad. Bahkan ketika kita sudah menggantinya ke control layar sentuh setelah kita keluar dari game pasti controlnya otomatis kembali ke control gamepad, saran dari saya tolong diperbaiki bug2 yang ada dan lebih dioptimalkan lagi😁",5,"segi gameplay bagus, terkadang servernya lag bug dimana login controlnya terganti gamepad. menggantinya control layar sentuh game controlnya otomatis control gamepad, saran tolong diperbaiki bug2 dioptimalkan lagi😁",-0.34,negatif
"Gamenya belum optimal di platform mobile, akun saya yang sudah berada pada level tinggi sering kali eror ketika ingin mengambil hadiah atau ingin login padahal aku bermain dibawah jaringan yang sangat baik di bawah tower, dan harus keluar dulu dari game dan kembali login apabila terjadi eror. Itu saja sih, semuanya sudah cukup bagus tinggal fokus untuk mengoptimalkan game daripada menambahkan karakter baru",4,"gamenya optimal platform mobile, akun level kali eror mengambil hadiah login bermain dibawah jaringan tower, game login eror. sih, bagus tinggal fokus mengoptimalkan game karakter",0.3612,positif
"Dari segi grafik udh ok,controller udh ok,segi story dan gameplay bagus,tapi kalo bisa mabar pasti lebih seru,soalnya kalo main sendiri sepi bner,dan jga sedikit di perbesar lobbynya biar leluasa dan ga bosen di situ2 aja.Semoga kedepannya sistem Add friends/mabar di kabulkan.",4,"segi grafik udh ok,controller udh ok,segi story gameplay bagus,tapi mabar seru,soalnya main sepi bner,dan jga perbesar lobbynya leluasa bosen situ2 aja.semoga kedepannya sistem add friends/mabar kabulkan.",0.0,netral
"Gamenya sih bagus.. Tapi tapi bug nya parah tolong d. Perbaiki, sering muter"" Ga jelas pdhl sinyal baik, buat masuk masa download trus,",3,"gamenya sih bagus.. bug parah tolong d. perbaiki, muter"" pdhl sinyal baik, masuk download trus,",0.0,netral
Game nya bagus padahal tapi sayang bug nya banyak dan mengganggu kenyaman bermain saya dengan device yang bagus pun masih terkena bug nya terutama di stuk loading nya ketika mau login atau ketika mau mulai misinya ini sangat mengganggu kenyamana bermain saya tolong diperhatikan,1,game bagus sayang bug mengganggu kenyaman bermain device bagus terkena bug stuk loading login misinya mengganggu kenyamana bermain tolong diperhatikan,0.0,netral
Bagus gamenya nggak berat dan storynya juga sesuai Ironara,5,bagus gamenya nggak berat storynya sesuai ironara,0.0,netral
"bug nya tolong di benerin lah, gimana mau main game nya ini bug terus, masa harus keluar rilog terus game nya,",1,"bug tolong benerin lah, gimana main game bug terus, rilog game nya,",0.0,netral
"Apa kalian mementingkan perasaan player juga saat bermain? Game ini sistemnya terlalu memaksa kami untuk terus melanjutkan permainan, tekan inilah tekan itulah. Hal itu sangat mengganggu sekali.",3,"mementingkan perasaan player bermain? game sistemnya memaksa melanjutkan permainan, tekan tekan itulah. mengganggu sekali.",0.0,netral
"Developer tolong lah , masak iya jaringan error terus :( , tiba tiba stuck padahal sudah pakai full jaringan , astaga :(",1,"developer tolong , masak iya jaringan error :( , stuck pakai full jaringan , astaga :(",-0.8591,negatif
"sinyal saya bagus, tapi pas download data patch lama banget",1,"sinyal bagus, pas download data patch banget",0.0,netral
Saat bermain lancar sekali tetapi terkadang layar saya nge freeze jad nya main tidak lancar tidak lag hanya saja suka nge freeze mohon diperbaiki agar tidak suka ngefreeze,3,bermain lancar terkadang layar nge freeze jad main lancar lag suka nge freeze mohon diperbaiki suka ngefreeze,-0.25,negatif
"sering mengalami ghost touch dan load atau scene berikutnya kadang tidak muncul jika tidak skip cerita, fps sering drop padahal udh pake grafik rendah",2,"mengalami ghost touch load scene kadang muncul skip cerita, fps drop udh pake grafik rendah",-0.5267,negatif
"Alurnya persis di manga nya,recomnd untuk pecinta game petualangan rpg. Sdikit saran buat tman"" yg mau main ni game butuh spek hp yg lumayn tinggi untuk grasain pemgalaman grafiknya",5,"alurnya persis manga nya,recomnd pecinta game petualangan rpg. sdikit saran tman"" main ni game butuh spek hp lumayn grasain pemgalaman grafiknya",0.0,netral
"Sering ngga bisa masuk gamenya. Tolong perbaiki bug yang masih ada, bugnya keterlaluan sih",5,"ngga masuk gamenya. tolong perbaiki bug ada, bugnya sih",0.0,netral
padahal penyimpanan gw masih ada 10gb tpi malah di suruh kosongin 165mb gmn sih,1,penyimpanan 10gb tpi suruh kosongin 165mb gmn sih,0.0,netral
"Bug loading ganggu banget, dikit-dikit muter-muter. Terus gachanya busuk banget, gacha berkali-kali dapetnya itu-itu aja. Uninstall aja lah ngabisin kuota",3,"bug loading ganggu banget, dikit-dikit muter-muter. gachanya busuk banget, gacha dapetnya itu-itu aja. uninstall aja ngabisin kuota",0.0,netral
"Masalah jaringan masih belum di perbaiki seperti saat di lobi mau mencet apa aja pasti loading terus, sangat mengganggu, semoga cepat di perbaiki",5,"jaringan perbaiki lobi mencet aja loading terus, mengganggu, semoga cepat perbaiki",0.0,netral
"Makin kesini, makin kesono... Tetep aja Sering banget stuck di loading.",1,"kesini, kesono... tetep aja banget stuck loading.",-0.25,negatif
"Masih banyak bak yg bikin bermain game nya kurang menyenakan, yg pas tasangkut di loading pas mau masuk pertempuran lah, pas lagi sin membunuh bos lah",2,"bak bermain game menyenakan, pas tasangkut loading pas masuk pertempuran lah, pas sin membunuh bos",-0.5574,negatif
Mohon sedikit di update kedepannya ada sedikit bug seperti blue screen saat di home dan bug loading saat lagi masuk ke gamenya,5,mohon update kedepannya bug blue screen home bug loading masuk gamenya,0.0,netral
"Tolong bugnya segera perbaiki, dari awal tutorial gerakan analog aja udah gabisa disentuh.",1,"tolong bugnya perbaiki, tutorial gerakan analog aja udah gabisa disentuh.",0.0,netral
"Gamenya seru, grafik mantap tapi sayang masih banyak bug mungkin karna baru rilis kali yaa. Semoga cepat diperbaiki. Terima kasih",5,"gamenya seru, grafik mantap sayang bug karna rilis kali yaa. semoga cepat diperbaiki. terima kasih",0.0,netral
"Game nya kok aneh pas awal baru mau main di suruh download 1,50 MB dan saya terima eh malah keluar sendiri dari aplikasi nya,kenapa ini? tolong di perbaiki!",1,"game aneh pas main suruh download 1,50 mb terima eh aplikasi nya,kenapa ini? tolong perbaiki!",0.0,netral
"tolong bug loading habis liat menu menu itu kembali ke lobby tolong diperbaiki ,kesel tiap habis ganti menu loading Mulu,tolong dihilangin bug itu,kalau dh dihilangin gua kasih b5 dh",3,"tolong bug loading habis liat menu menu lobby tolong diperbaiki ,kesel habis ganti menu loading mulu,tolong dihilangin bug itu,kalau dh dihilangin gua kasih b5 dh",0.0258,positif
Terlalu banyak bug dan setiap keluar fitur terlalu banyak loading sangat membuat player kesal karena dibuat sering menunggu,2,bug fitur loading player kesal menunggu,0.0,netral
"untuk di hp ram 8/256 masih banyak bug kayak black screen loading lama, untuk bug yang ku alami cuma itu",3,"hp ram 8/256 bug kayak black screen loading lama, bug ku alami",0.0,netral
Buat developer tolong loading banget banyak banget loading nya tolong dong di kurangin nge lag nya soalnya jelek banget main di android pliss banget,3,developer tolong loading banget banget loading tolong kurangin nge lag jelek banget main android pliss banget,-0.34,negatif
"Masih ada debug nya dan jaringan masih agak sedikit tidak stabil tolong diperbaiki, Game nya sudah cukup bagus",5,"debug jaringan stabil tolong diperbaiki, game bagus",0.0,netral
"Game bagus, gerafik oke Tapi masih banyak bug, loading screen tiba2 hitam, mau lawan bos terhenti di layar hitam",3,"game bagus, gerafik oke bug, loading screen tiba2 hitam, lawan bos terhenti layar hitam",0.0,netral
"Tidak bisa dimainkan, pada awal kali main berhenti pada tutorial, tidak bisa dipencet kursor stik kiri.",1,"dimainkan, kali main berhenti tutorial, dipencet kursor stik kiri.",0.0,netral
Loading selalu nyetak harus reload trus tolong di perbaiki,1,loading nyetak reload trus tolong perbaiki,0.0,netral
"game keren, persis dengan anime nya, berasa jadi sjw, musuh juga persis dengan anime dan kekuatan sama sama kuat, alur menarik, tapi masih sedikit patah patah dan nge bug saat sedang perang, padahal ram nya 8, dan saya baru beli hp.",4,"game keren, persis anime nya, berasa sjw, musuh persis anime kekuatan kuat, alur menarik, patah patah nge bug perang, ram 8, beli hp.",0.0,netral
Game nya bagus seru tapiii masih ada banyak bugnya tolongg atasi bug nya tiba tiba stuck trs tidak bisa di pencet layarnya,3,game bagus seru tapiii bugnya tolongg atasi bug stuck trs pencet layarnya,-0.25,negatif
"Game udh bagus tapi masih ada bug kayak stuck di loading,harus relog dulu Tapi pas di in game GK ada bug sama sekali",4,"game udh bagus bug kayak stuck loading,harus relog pas in game bug",-0.25,negatif
"Nice game, walaupun pernah ngestuck di langit saat lawan cerberus dan nge stuck sesudah mati ga bisa di apa apa in(ga bisa paus ga bisa exit harus di force close)",5,"nice game, ngestuck langit lawan cerberus nge stuck mati in(ga paus exit force close)",0.2023,positif
Gamenya bagu tapi sayang msih banyak bugnya🙏,3,gamenya bagu sayang msih bugnya🙏,0.0,netral
